Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1415,Uncharacterized,9.49E-12,1,0,1,1,0,0,0,0,1,1,0
1416,Uncharacterized,9.52E-15,1,0,1,1,0,0,0,0,1,1,1
1417,Uncharacterized,1.16E-07,1,0,1,1,0,0,0,1,0,0,0
1418,Uncharacterized,3.60E-10,1,0,1,1,0,0,0,1,0,0,1
1419,Uncharacterized,1.21E-10,1,0,1,1,0,0,0,1,0,1,0
1420,Uncharacterized,1.16E-07,1,0,1,1,0,0,0,1,0,1,1
1421,Uncharacterized,1.01E-11,1,0,1,1,0,0,0,1,1,0,0
1422,Uncharacterized,1.31E-14,1,0,1,1,0,0,0,1,1,0,1
1423,Uncharacterized,6.31E-15,1,0,1,1,0,0,0,1,1,1,0
1424,Uncharacterized,1.50E-14,1,0,1,1,0,0,0,1,1,1,1
1425,Uncharacterized,1.15E-07,1,0,1,1,0,0,1,0,0,0,0
1426,Uncharacterized,1.26E-10,1,0,1,1,0,0,1,0,0,0,1
1427,Uncharacterized,1.20E-10,1,0,1,1,0,0,1,0,0,1,0
1428,Uncharacterized,1.07E-11,1,0,1,1,0,0,1,0,0,1,1
1429,Uncharacterized,9.09E-11,1,0,1,1,0,0,1,0,1,0,0
1430,Uncharacterized,1.33E-13,1,0,1,1,0,0,1,0,1,0,1
1431,Uncharacterized,1.06E-14,1,0,1,1,0,0,1,0,1,1,0
1432,Uncharacterized,1.21E-16,1,0,1,1,0,0,1,0,1,1,1
1433,Uncharacterized,1.16E-10,1,0,1,1,0,0,1,1,0,0,0
1434,Uncharacterized,3.61E-13,1,0,1,1,0,0,1,1,0,0,1
1435,Uncharacterized,1.30E-13,1,0,1,1,0,0,1,1,0,1,0
1436,Uncharacterized,1.78E-10,1,0,1,1,0,0,1,1,0,1,1
1437,Uncharacterized,1.01E-14,1,0,1,1,0,0,1,1,1,0,0
1438,Uncharacterized,2.01E-17,1,0,1,1,0,0,1,1,1,0,1
1439,Uncharacterized,7.66E-18,1,0,1,1,0,0,1,1,1,1,0
1440,Uncharacterized,1.83E-17,1,0,1,1,0,0,1,1,1,1,1
1441,Uncharacterized,2.29E-07,1,0,1,1,0,1,0,0,0,0,0
1442,Uncharacterized,3.46E-10,1,0,1,1,0,1,0,0,0,0,1
1443,Uncharacterized,1.25E-10,1,0,1,1,0,1,0,0,0,1,0
1444,Uncharacterized,3.52E-13,1,0,1,1,0,1,0,0,0,1,1
1445,Uncharacterized,1.42E-09,1,0,1,1,0,1,0,0,1,0,0
1446,Uncharacterized,1.47E-12,1,0,1,1,0,1,0,0,1,0,1
1447,Uncharacterized,6.20E-14,1,0,1,1,0,1,0,0,1,1,0
1448,Uncharacterized,7.90E-17,1,0,1,1,0,1,0,0,1,1,1
1449,Uncharacterized,1.21E-10,1,0,1,1,0,1,0,1,0,0,0
1450,Uncharacterized,1.61E-12,1,0,1,1,0,1,0,1,0,0,1
1451,Uncharacterized,1.27E-13,1,0,1,1,0,1,0,1,0,1,0
1452,Uncharacterized,1.16E-10,1,0,1,1,0,1,0,1,0,1,1
1453,Uncharacterized,6.28E-14,1,0,1,1,0,1,0,1,1,0,0
1454,Uncharacterized,1.92E-16,1,0,1,1,0,1,0,1,1,0,1
1455,Uncharacterized,8.45E-18,1,0,1,1,0,1,0,1,1,1,0
1456,Uncharacterized,9.90E-18,1,0,1,1,0,1,0,1,1,1,1
1457,Uncharacterized,1.05E-09,1,0,1,1,0,1,1,0,0,0,0
1458,Uncharacterized,2.19E-13,1,0,1,1,0,1,1,0,0,0,1
1459,Uncharacterized,1.15E-07,1,0,1,1,0,1,1,0,0,1,0
1460,Uncharacterized,6.21E-12,1,0,1,1,0,1,1,0,0,1,1
1461,Uncharacterized,8.67E-11,1,0,1,1,0,1,1,0,1,0,0
1462,Uncharacterized,1.08E-13,1,0,1,1,0,1,1,0,1,0,1
1463,Uncharacterized,6.39E-12,1,0,1,1,0,1,1,0,1,1,0
1464,Uncharacterized,1.04E-13,1,0,1,1,0,1,1,0,1,1,1
1465,Uncharacterized,2.26E-13,1,0,1,1,0,1,1,1,0,0,0
1466,Uncharacterized,1.99E-15,1,0,1,1,0,1,1,1,0,0,1
1467,Uncharacterized,1.17E-10,1,0,1,1,0,1,1,1,0,1,0
1468,Uncharacterized,4.83E-10,1,0,1,1,0,1,1,1,0,1,1
1469,Uncharacterized,4.02E-15,1,0,1,1,0,1,1,1,1,0,0
1470,Uncharacterized,2.78E-16,1,0,1,1,0,1,1,1,1,0,1
1471,Uncharacterized,6.69E-15,1,0,1,1,0,1,1,1,1,1,0
1472,Uncharacterized,3.21E-15,1,0,1,1,0,1,1,1,1,1,1
1473,Uncharacterized,6.38E-08,1,0,1,1,1,0,0,0,0,0,0
1474,Uncharacterized,6.39E-11,1,0,1,1,1,0,0,0,0,0,1
1475,Uncharacterized,8.02E-12,1,0,1,1,1,0,0,0,0,1,0
1476,Uncharacterized,8.04E-15,1,0,1,1,1,0,0,0,0,1,1
1477,Uncharacterized,5.42E-07,1,0,1,1,1,0,0,0,1,0,0
1478,Uncharacterized,5.42E-10,1,0,1,1,1,0,0,0,1,0,1
1479,Uncharacterized,1.07E-14,1,0,1,1,1,0,0,0,1,1,0
1480,Uncharacterized,1.07E-17,1,0,1,1,1,0,0,0,1,1,1
1481,Uncharacterized,1.22E-10,1,0,1,1,1,0,0,1,0,0,0
1482,Uncharacterized,1.25E-13,1,0,1,1,1,0,0,1,0,0,1
1483,Uncharacterized,1.08E-14,1,0,1,1,1,0,0,1,0,1,0
1484,Uncharacterized,9.26E-15,1,0,1,1,1,0,0,1,0,1,1
1485,Uncharacterized,2.55E-11,1,0,1,1,1,0,0,1,1,0,0
1486,Uncharacterized,2.55E-14,1,0,1,1,1,0,0,1,1,0,1
1487,Uncharacterized,1.17E-17,1,0,1,1,1,0,0,1,1,1,0
1488,Uncharacterized,4.30E-19,1,0,1,1,1,0,0,1,1,1,1
1489,Uncharacterized,6.39E-11,1,0,1,1,1,0,1,0,0,0,0
1490,Uncharacterized,6.44E-14,1,0,1,1,1,0,1,0,0,0,1
1491,Uncharacterized,8.29E-15,1,0,1,1,1,0,1,0,0,1,0
1492,Uncharacterized,9.08E-18,1,0,1,1,1,0,1,0,0,1,1
1493,Uncharacterized,5.42E-10,1,0,1,1,1,0,1,0,1,0,0
1494,Uncharacterized,5.43E-13,1,0,1,1,1,0,1,0,1,0,1
1495,Uncharacterized,1.29E-17,1,0,1,1,1,0,1,0,1,1,0
1496,Uncharacterized,1.15E-19,1,0,1,1,1,0,1,0,1,1,1
1497,Uncharacterized,1.22E-13,1,0,1,1,1,0,1,1,0,0,0
1498,Uncharacterized,1.25E-16,1,0,1,1,1,0,1,1,0,0,1
1499,Uncharacterized,1.11E-17,1,0,1,1,1,0,1,1,0,1,0
1500,Uncharacterized,9.58E-18,1,0,1,1,1,0,1,1,0,1,1
1501,Uncharacterized,2.55E-14,1,0,1,1,1,0,1,1,1,0,0
1502,Uncharacterized,2.56E-17,1,0,1,1,1,0,1,1,1,0,1
1503,Uncharacterized,1.28E-20,1,0,1,1,1,0,1,1,1,1,0
1504,Uncharacterized,4.67E-22,1,0,1,1,1,0,1,1,1,1,1
1505,Uncharacterized,2.42E-10,1,0,1,1,1,1,0,0,0,0,0
1506,Uncharacterized,3.06E-13,1,0,1,1,1,1,0,0,0,0,1
1507,Uncharacterized,1.35E-14,1,0,1,1,1,1,0,0,0,1,0
1508,Uncharacterized,2.14E-17,1,0,1,1,1,1,0,0,0,1,1
1509,Uncharacterized,5.64E-09,1,0,1,1,1,1,0,0,1,0,0
1510,Uncharacterized,5.75E-12,1,0,1,1,1,1,0,0,1,0,1
1511,Uncharacterized,1.43E-14,1,0,1,1,1,1,0,0,1,1,0
1512,Uncharacterized,1.69E-17,1,0,1,1,1,1,0,0,1,1,1
1513,Uncharacterized,1.30E-13,1,0,1,1,1,1,0,1,0,0,0
1514,Uncharacterized,5.34E-16,1,0,1,1,1,1,0,1,0,0,1
1515,Uncharacterized,1.13E-17,1,0,1,1,1,1,0,1,0,1,0
1516,Uncharacterized,9.46E-18,1,0,1,1,1,1,0,1,0,1,1
1517,Uncharacterized,4.80E-14,1,0,1,1,1,1,0,1,1,0,0
1518,Uncharacterized,3.92E-16,1,0,1,1,1,1,0,1,1,0,1
1519,Uncharacterized,6.63E-19,1,0,1,1,1,1,0,1,1,1,0
1520,Uncharacterized,1.69E-20,1,0,1,1,1,1,0,1,1,1,1
1521,Uncharacterized,5.90E-11,1,0,1,1,1,1,1,0,0,0,0
1522,Uncharacterized,2.81E-15,1,0,1,1,1,1,1,0,0,0,1
1523,Uncharacterized,5.51E-12,1,0,1,1,1,1,1,0,0,1,0
1524,Uncharacterized,3.34E-16,1,0,1,1,1,1,1,0,0,1,1
1525,Uncharacterized,6.50E-10,1,0,1,1,1,1,1,0,1,0,0
1526,Uncharacterized,3.05E-14,1,0,1,1,1,1,1,0,1,0,1
1527,Uncharacterized,3.14E-14,1,0,1,1,1,1,1,0,1,1,0
1528,Uncharacterized,1.05E-16,1,0,1,1,1,1,1,0,1,1,1
1529,Uncharacterized,1.17E-13,1,0,1,1,1,1,1,1,0,0,0
1530,Uncharacterized,5.82E-18,1,0,1,1,1,1,1,1,0,0,1
1531,Uncharacterized,5.73E-15,1,0,1,1,1,1,1,1,0,1,0
1532,Uncharacterized,2.67E-15,1,0,1,1,1,1,1,1,0,1,1
1533,Uncharacterized,2.58E-14,1,0,1,1,1,1,1,1,1,0,0
1534,Uncharacterized,1.56E-18,1,0,1,1,1,1,1,1,1,0,1
1535,Uncharacterized,2.87E-18,1,0,1,1,1,1,1,1,1,1,0
1536,Uncharacterized,3.00E-19,1,0,1,1,1,1,1,1,1,1,1
1537,Uncharacterized,1.95E-07,1,1,0,0,0,0,0,0,0,0,0
1538,Uncharacterized,3.27E-10,1,1,0,0,0,0,0,0,0,0,1
1539,Uncharacterized,8.33E-11,1,1,0,0,0,0,0,0,0,1,0
1540,Uncharacterized,9.01E-12,1,1,0,0,0,0,0,0,0,1,1
1541,Uncharacterized,1.42E-05,1,1,0,0,0,0,0,0,1,0,0
1542,Uncharacterized,1.42E-08,1,1,0,0,0,0,0,0,1,0,1
1543,Uncharacterized,6.40E-10,1,1,0,0,0,0,0,0,1,1,0
1544,Uncharacterized,6.41E-13,1,1,0,0,0,0,0,0,1,1,1
1545,Uncharacterized,1.94E-07,1,1,0,0,0,0,0,1,0,0,0
1546,Uncharacterized,2.37E-07,1,1,0,0,0,0,0,1,0,0,1
1547,Uncharacterized,2.03E-10,1,1,0,0,0,0,0,1,0,1,0
1548,Uncharacterized,1.94E-07,1,1,0,0,0,0,0,1,0,1,1
1549,Uncharacterized,1.45E-08,1,1,0,0,0,0,0,1,1,0,0
1550,Uncharacterized,1.32E-10,1,1,0,0,0,0,0,1,1,0,1
1551,Uncharacterized,1.03E-12,1,1,0,0,0,0,0,1,1,1,0
1552,Uncharacterized,8.97E-12,1,1,0,0,0,0,0,1,1,1,1
1553,Uncharacterized,1.95E-10,1,1,0,0,0,0,1,0,0,0,0
1554,Uncharacterized,6.98E-13,1,1,0,0,0,0,1,0,0,0,1
1555,Uncharacterized,8.86E-14,1,1,0,0,0,0,1,0,0,1,0
1556,Uncharacterized,3.78E-12,1,1,0,0,0,0,1,0,0,1,1
1557,Uncharacterized,1.42E-08,1,1,0,0,0,0,1,0,1,0,0
1558,Uncharacterized,1.94E-11,1,1,0,0,0,0,1,0,1,0,1
1559,Uncharacterized,6.42E-13,1,1,0,0,0,0,1,0,1,1,0
1560,Uncharacterized,9.95E-14,1,1,0,0,0,0,1,0,1,1,1
1561,Uncharacterized,1.94E-10,1,1,0,0,0,0,1,1,0,0,0
1562,Uncharacterized,2.37E-10,1,1,0,0,0,0,1,1,0,0,1
1563,Uncharacterized,2.30E-13,1,1,0,0,0,0,1,1,0,1,0
1564,Uncharacterized,2.28E-10,1,1,0,0,0,0,1,1,0,1,1
1565,Uncharacterized,1.45E-11,1,1,0,0,0,0,1,1,1,0,0
1566,Uncharacterized,2.70E-13,1,1,0,0,0,0,1,1,1,0,1
1567,Uncharacterized,1.76E-15,1,1,0,0,0,0,1,1,1,1,0
1568,Uncharacterized,1.51E-14,1,1,0,0,0,0,1,1,1,1,1
1569,Uncharacterized,1.96E-10,1,1,0,0,0,1,0,0,0,0,0
1570,Uncharacterized,7.19E-13,1,1,0,0,0,1,0,0,0,0,1
1571,Uncharacterized,8.86E-14,1,1,0,0,0,1,0,0,0,1,0
1572,Uncharacterized,1.44E-14,1,1,0,0,0,1,0,0,0,1,1
1573,Uncharacterized,1.42E-08,1,1,0,0,0,1,0,0,1,0,0
1574,Uncharacterized,4.33E-11,1,1,0,0,0,1,0,0,1,0,1
1575,Uncharacterized,6.41E-13,1,1,0,0,0,1,0,0,1,1,0
1576,Uncharacterized,6.45E-15,1,1,0,0,0,1,0,0,1,1,1
1577,Uncharacterized,1.94E-10,1,1,0,0,0,1,0,1,0,0,0
1578,Uncharacterized,4.31E-10,1,1,0,0,0,1,0,1,0,0,1
1579,Uncharacterized,2.29E-13,1,1,0,0,0,1,0,1,0,1,0
1580,Uncharacterized,2.06E-10,1,1,0,0,0,1,0,1,0,1,1
1581,Uncharacterized,1.43E-11,1,1,0,0,0,1,0,1,1,0,0
1582,Uncharacterized,1.06E-12,1,1,0,0,0,1,0,1,1,0,1
1583,Uncharacterized,9.72E-16,1,1,0,0,0,1,0,1,1,1,0
1584,Uncharacterized,9.34E-14,1,1,0,0,0,1,0,1,1,1,1
1585,Uncharacterized,2.33E-10,1,1,0,0,0,1,1,0,0,0,0
1586,Uncharacterized,1.44E-13,1,1,0,0,0,1,1,0,0,0,1
1587,Uncharacterized,1.11E-10,1,1,0,0,0,1,1,0,0,1,0
1588,Uncharacterized,1.06E-10,1,1,0,0,0,1,1,0,0,1,1
1589,Uncharacterized,1.43E-08,1,1,0,0,0,1,1,0,1,0,0
1590,Uncharacterized,2.32E-10,1,1,0,0,0,1,1,0,1,0,1
1591,Uncharacterized,1.46E-11,1,1,0,0,0,1,1,0,1,1,0
1592,Uncharacterized,9.43E-11,1,1,0,0,0,1,1,0,1,1,1
1593,Uncharacterized,6.98E-13,1,1,0,0,0,1,1,1,0,0,0
1594,Uncharacterized,8.36E-11,1,1,0,0,0,1,1,1,0,0,1
1595,Uncharacterized,5.63E-10,1,1,0,0,0,1,1,1,0,1,0
1596,Uncharacterized,2.37E-07,1,1,0,0,0,1,1,1,0,1,1
1597,Uncharacterized,1.43E-11,1,1,0,0,0,1,1,1,1,0,0
1598,Uncharacterized,1.38E-10,1,1,0,0,0,1,1,1,1,0,1
1599,Uncharacterized,1.15E-12,1,1,0,0,0,1,1,1,1,1,0
1600,Uncharacterized,9.56E-11,1,1,0,0,0,1,1,1,1,1,1
1601,Uncharacterized,1.41E-07,1,1,0,0,1,0,0,0,0,0,0
1602,Uncharacterized,1.41E-10,1,1,0,0,1,0,0,0,0,0,1
1603,Uncharacterized,2.70E-12,1,1,0,0,1,0,0,0,0,1,0
1604,Uncharacterized,3.11E-15,1,1,0,0,1,0,0,0,0,1,1
1605,Uncharacterized,8.34E-05,1,1,0,0,1,0,0,0,1,0,0
1606,Uncharacterized,8.35E-08,1,1,0,0,1,0,0,0,1,0,1
1607,Uncharacterized,8.18E-13,1,1,0,0,1,0,0,0,1,1,0
1608,Uncharacterized,8.19E-16,1,1,0,0,1,0,0,0,1,1,1
1609,Uncharacterized,1.40E-07,1,1,0,0,1,0,0,1,0,0,0
1610,Uncharacterized,1.51E-10,1,1,0,0,1,0,0,1,0,0,1
1611,Uncharacterized,6.54E-12,1,1,0,0,1,0,0,1,0,1,0
1612,Uncharacterized,8.77E-12,1,1,0,0,1,0,0,1,0,1,1
1613,Uncharacterized,8.33E-08,1,1,0,0,1,0,0,1,1,0,0
1614,Uncharacterized,8.35E-11,1,1,0,0,1,0,0,1,1,0,1
1615,Uncharacterized,1.41E-14,1,1,0,0,1,0,0,1,1,1,0
1616,Uncharacterized,4.28E-16,1,1,0,0,1,0,0,1,1,1,1
1617,Uncharacterized,1.41E-10,1,1,0,0,1,0,1,0,0,0,0
1618,Uncharacterized,1.42E-13,1,1,0,0,1,0,1,0,0,0,1
1619,Uncharacterized,2.72E-15,1,1,0,0,1,0,1,0,0,1,0
1620,Uncharacterized,1.73E-16,1,1,0,0,1,0,1,0,0,1,1
1621,Uncharacterized,8.35E-08,1,1,0,0,1,0,1,0,1,0,0
1622,Uncharacterized,8.36E-11,1,1,0,0,1,0,1,0,1,0,1
1623,Uncharacterized,1.02E-15,1,1,0,0,1,0,1,0,1,1,0
1624,Uncharacterized,9.55E-17,1,1,0,0,1,0,1,0,1,1,1
1625,Uncharacterized,1.40E-10,1,1,0,0,1,0,1,1,0,0,0
1626,Uncharacterized,1.51E-13,1,1,0,0,1,0,1,1,0,0,1
1627,Uncharacterized,6.57E-15,1,1,0,0,1,0,1,1,0,1,0
1628,Uncharacterized,9.30E-15,1,1,0,0,1,0,1,1,0,1,1
1629,Uncharacterized,8.34E-11,1,1,0,0,1,0,1,1,1,0,0
1630,Uncharacterized,8.35E-14,1,1,0,0,1,0,1,1,1,0,1
1631,Uncharacterized,1.55E-17,1,1,0,0,1,0,1,1,1,1,0
1632,Uncharacterized,4.31E-18,1,1,0,0,1,0,1,1,1,1,1
1633,Uncharacterized,1.46E-10,1,1,0,0,1,1,0,0,0,0,0
1634,Uncharacterized,4.30E-13,1,1,0,0,1,1,0,0,0,0,1
1635,Uncharacterized,2.72E-15,1,1,0,0,1,1,0,0,0,1,0
1636,Uncharacterized,1.29E-17,1,1,0,0,1,1,0,0,0,1,1
1637,Uncharacterized,2.85E-07,1,1,0,0,1,1,0,0,1,0,0
1638,Uncharacterized,4.52E-10,1,1,0,0,1,1,0,0,1,0,1
1639,Uncharacterized,2.94E-14,1,1,0,0,1,1,0,0,1,1,0
1640,Uncharacterized,4.43E-17,1,1,0,0,1,1,0,0,1,1,1
1641,Uncharacterized,1.40E-10,1,1,0,0,1,1,0,1,0,0,0
1642,Uncharacterized,1.40E-10,1,1,0,0,1,1,0,1,0,0,1
1643,Uncharacterized,6.57E-15,1,1,0,0,1,1,0,1,0,1,0
1644,Uncharacterized,1.60E-14,1,1,0,0,1,1,0,1,0,1,1
1645,Uncharacterized,9.27E-11,1,1,0,0,1,1,0,1,1,0,0
1646,Uncharacterized,1.40E-10,1,1,0,0,1,1,0,1,1,0,1
1647,Uncharacterized,2.80E-17,1,1,0,0,1,1,0,1,1,1,0
1648,Uncharacterized,6.42E-15,1,1,0,0,1,1,0,1,1,1,1
1649,Uncharacterized,1.42E-10,1,1,0,0,1,1,1,0,0,0,0
1650,Uncharacterized,7.08E-15,1,1,0,0,1,1,1,0,0,0,1
1651,Uncharacterized,1.72E-13,1,1,0,0,1,1,1,0,0,1,0
1652,Uncharacterized,5.98E-15,1,1,0,0,1,1,1,0,0,1,1
1653,Uncharacterized,8.66E-08,1,1,0,0,1,1,1,0,1,0,0
1654,Uncharacterized,4.62E-12,1,1,0,0,1,1,1,0,1,0,1
1655,Uncharacterized,3.94E-12,1,1,0,0,1,1,1,0,1,1,0
1656,Uncharacterized,9.46E-14,1,1,0,0,1,1,1,0,1,1,1
1657,Uncharacterized,1.40E-10,1,1,0,0,1,1,1,1,0,0,0
1658,Uncharacterized,1.66E-13,1,1,0,0,1,1,1,1,0,0,1
1659,Uncharacterized,4.76E-13,1,1,0,0,1,1,1,1,0,1,0
1660,Uncharacterized,1.10E-11,1,1,0,0,1,1,1,1,0,1,1
1661,Uncharacterized,8.42E-11,1,1,0,0,1,1,1,1,1,0,0
1662,Uncharacterized,1.81E-13,1,1,0,0,1,1,1,1,1,0,1
1663,Uncharacterized,5.50E-15,1,1,0,0,1,1,1,1,1,1,0
1664,Uncharacterized,8.39E-14,1,1,0,0,1,1,1,1,1,1,1
1665,Uncharacterized,1.03E-09,1,1,0,1,0,0,0,0,0,0,0
1666,Uncharacterized,1.18E-12,1,1,0,1,0,0,0,0,0,0,1
1667,Uncharacterized,2.03E-13,1,1,0,1,0,0,0,0,0,1,0
1668,Uncharacterized,6.05E-14,1,1,0,1,0,0,0,0,0,1,1
1669,Uncharacterized,1.43E-08,1,1,0,1,0,0,0,0,1,0,0
1670,Uncharacterized,1.43E-11,1,1,0,1,0,0,0,0,1,0,1
1671,Uncharacterized,6.46E-13,1,1,0,1,0,0,0,0,1,1,0
1672,Uncharacterized,6.47E-16,1,1,0,1,0,0,0,0,1,1,1
1673,Uncharacterized,1.32E-09,1,1,0,1,0,0,0,1,0,0,0
1674,Uncharacterized,2.98E-10,1,1,0,1,0,0,0,1,0,0,1
1675,Uncharacterized,1.38E-12,1,1,0,1,0,0,0,1,0,1,0
1676,Uncharacterized,1.32E-09,1,1,0,1,0,0,0,1,0,1,1
1677,Uncharacterized,1.49E-11,1,1,0,1,0,0,0,1,1,0,0
1678,Uncharacterized,1.32E-13,1,1,0,1,0,0,0,1,1,0,1
1679,Uncharacterized,1.25E-15,1,1,0,1,0,0,0,1,1,1,0
1680,Uncharacterized,9.10E-15,1,1,0,1,0,0,0,1,1,1,1
1681,Uncharacterized,1.03E-12,1,1,0,1,0,0,1,0,0,0,0
1682,Uncharacterized,5.23E-12,1,1,0,1,0,0,1,0,0,0,1
1683,Uncharacterized,4.60E-16,1,1,0,1,0,0,1,0,0,1,0
1684,Uncharacterized,5.22E-12,1,1,0,1,0,0,1,0,0,1,1
1685,Uncharacterized,1.43E-11,1,1,0,1,0,0,1,0,1,0,0
1686,Uncharacterized,4.04E-14,1,1,0,1,0,0,1,0,1,0,1
1687,Uncharacterized,6.47E-16,1,1,0,1,0,0,1,0,1,1,0
1688,Uncharacterized,1.06E-16,1,1,0,1,0,0,1,0,1,1,1
1689,Uncharacterized,1.32E-12,1,1,0,1,0,0,1,1,0,0,0
1690,Uncharacterized,2.98E-13,1,1,0,1,0,0,1,1,0,0,1
1691,Uncharacterized,4.03E-15,1,1,0,1,0,0,1,1,0,1,0
1692,Uncharacterized,5.79E-11,1,1,0,1,0,0,1,1,0,1,1
1693,Uncharacterized,1.49E-14,1,1,0,1,0,0,1,1,1,0,0
1694,Uncharacterized,2.77E-16,1,1,0,1,0,0,1,1,1,0,1
1695,Uncharacterized,2.20E-18,1,1,0,1,0,0,1,1,1,1,0
1696,Uncharacterized,1.83E-17,1,1,0,1,0,0,1,1,1,1,1
1697,Uncharacterized,2.19E-12,1,1,0,1,0,1,0,0,0,0,0
1698,Uncharacterized,5.14E-15,1,1,0,1,0,1,0,0,0,0,1
1699,Uncharacterized,2.66E-16,1,1,0,1,0,1,0,0,0,1,0
1700,Uncharacterized,6.66E-17,1,1,0,1,0,1,0,0,0,1,1
1701,Uncharacterized,1.54E-11,1,1,0,1,0,1,0,0,1,0,0
1702,Uncharacterized,4.54E-14,1,1,0,1,0,1,0,0,1,0,1
1703,Uncharacterized,6.84E-16,1,1,0,1,0,1,0,0,1,1,0
1704,Uncharacterized,6.71E-18,1,1,0,1,0,1,0,0,1,1,1
1705,Uncharacterized,1.32E-12,1,1,0,1,0,1,0,1,0,0,0
1706,Uncharacterized,1.74E-12,1,1,0,1,0,1,0,1,0,0,1
1707,Uncharacterized,1.46E-15,1,1,0,1,0,1,0,1,0,1,0
1708,Uncharacterized,1.33E-12,1,1,0,1,0,1,0,1,0,1,1
1709,Uncharacterized,1.54E-14,1,1,0,1,0,1,0,1,1,0,0
1710,Uncharacterized,1.19E-15,1,1,0,1,0,1,0,1,1,0,1
1711,Uncharacterized,1.17E-18,1,1,0,1,0,1,0,1,1,1,0
1712,Uncharacterized,9.39E-17,1,1,0,1,0,1,0,1,1,1,1
1713,Uncharacterized,8.48E-13,1,1,0,1,0,1,1,0,0,0,0
1714,Uncharacterized,4.18E-16,1,1,0,1,0,1,1,0,0,0,1
1715,Uncharacterized,2.26E-13,1,1,0,1,0,1,1,0,0,1,0
1716,Uncharacterized,9.49E-14,1,1,0,1,0,1,1,0,0,1,1
1717,Uncharacterized,1.44E-11,1,1,0,1,0,1,1,0,1,0,0
1718,Uncharacterized,2.37E-13,1,1,0,1,0,1,1,0,1,0,1
1719,Uncharacterized,1.47E-14,1,1,0,1,0,1,1,0,1,1,0
1720,Uncharacterized,9.88E-14,1,1,0,1,0,1,1,0,1,1,1
1721,Uncharacterized,3.45E-15,1,1,0,1,0,1,1,1,0,0,0
1722,Uncharacterized,8.51E-14,1,1,0,1,0,1,1,1,0,0,1
1723,Uncharacterized,1.79E-12,1,1,0,1,0,1,1,1,0,1,0
1724,Uncharacterized,3.03E-10,1,1,0,1,0,1,1,1,0,1,1
1725,Uncharacterized,1.45E-14,1,1,0,1,0,1,1,1,1,0,0
1726,Uncharacterized,1.39E-13,1,1,0,1,0,1,1,1,1,0,1
1727,Uncharacterized,1.52E-15,1,1,0,1,0,1,1,1,1,1,0
1728,Uncharacterized,9.61E-14,1,1,0,1,0,1,1,1,1,1,1
1729,Uncharacterized,1.42E-10,1,1,0,1,1,0,0,0,0,0,0
1730,Uncharacterized,1.42E-13,1,1,0,1,1,0,0,0,0,0,1
1731,Uncharacterized,2.72E-15,1,1,0,1,1,0,0,0,0,1,0
1732,Uncharacterized,3.12E-18,1,1,0,1,1,0,0,0,0,1,1
1733,Uncharacterized,8.42E-08,1,1,0,1,1,0,0,0,1,0,0
1734,Uncharacterized,8.43E-11,1,1,0,1,1,0,0,0,1,0,1
1735,Uncharacterized,8.25E-16,1,1,0,1,1,0,0,0,1,1,0
1736,Uncharacterized,8.26E-19,1,1,0,1,1,0,0,0,1,1,1
1737,Uncharacterized,1.99E-10,1,1,0,1,1,0,0,1,0,0,0
1738,Uncharacterized,2.10E-13,1,1,0,1,1,0,0,1,0,0,1
1739,Uncharacterized,9.33E-15,1,1,0,1,1,0,0,1,0,1,0
1740,Uncharacterized,8.86E-15,1,1,0,1,1,0,0,1,0,1,1
1741,Uncharacterized,8.42E-11,1,1,0,1,1,0,0,1,1,0,0
1742,Uncharacterized,8.44E-14,1,1,0,1,1,0,0,1,1,0,1
1743,Uncharacterized,1.96E-17,1,1,0,1,1,0,0,1,1,1,0
1744,Uncharacterized,4.37E-19,1,1,0,1,1,0,0,1,1,1,1
1745,Uncharacterized,1.42E-13,1,1,0,1,1,0,1,0,0,0,0
1746,Uncharacterized,3.80E-16,1,1,0,1,1,0,1,0,0,0,1
1747,Uncharacterized,2.73E-18,1,1,0,1,1,0,1,0,0,1,0
1748,Uncharacterized,6.00E-19,1,1,0,1,1,0,1,0,0,1,1
1749,Uncharacterized,8.43E-11,1,1,0,1,1,0,1,0,1,0,0
1750,Uncharacterized,8.45E-14,1,1,0,1,1,0,1,0,1,0,1
1751,Uncharacterized,1.03E-18,1,1,0,1,1,0,1,0,1,1,0
1752,Uncharacterized,1.01E-19,1,1,0,1,1,0,1,0,1,1,1
1753,Uncharacterized,1.99E-13,1,1,0,1,1,0,1,1,0,0,0
1754,Uncharacterized,2.10E-16,1,1,0,1,1,0,1,1,0,0,1
1755,Uncharacterized,9.37E-18,1,1,0,1,1,0,1,1,0,1,0
1756,Uncharacterized,9.56E-18,1,1,0,1,1,0,1,1,0,1,1
1757,Uncharacterized,8.43E-14,1,1,0,1,1,0,1,1,1,0,0
1758,Uncharacterized,8.44E-17,1,1,0,1,1,0,1,1,1,0,1
1759,Uncharacterized,2.13E-20,1,1,0,1,1,0,1,1,1,1,0
1760,Uncharacterized,4.34E-21,1,1,0,1,1,0,1,1,1,1,1
1761,Uncharacterized,1.50E-13,1,1,0,1,1,1,0,0,0,0,0
1762,Uncharacterized,4.35E-16,1,1,0,1,1,1,0,0,0,0,1
